Title,Section,Template,Type,Priority,References,Automation Type,Automation ID,Preconditions,Steps,Expected Result
LF_LI_TC1020 — Line Items Activity Type: Active filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Activity Type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.activitytype.LF_LI_TC1020_ActivityType_ActiveFiltersTest#tc1020_activityType_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select one option in Activity Type
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Activity Type
LF_LI_TC1120 — Line Items Activity Type: Clear filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Activity Type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.activitytype.LF_LI_TC1120_ActivityType_ClearFiltersTest#tc1120_activityType_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select options in Activity Type
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_LI_TC122 — Line Items Content type: Option list order,Fulfillment Console > Left Filters > Line Items > Per Filter > Content type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.contenttype.LF_LI_TC122_ContentType_OptionOrderTest#tc122_contentType_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Content type
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_LI_TC121 — Line Items Content type: Basic,Fulfillment Console > Left Filters > Line Items > Per Filter > Content type,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.contenttype.LF_LI_TC121_ContentType_BasicTest#tc121_contentType_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. Log in; set calendar to Yesterday
2. Navigate to Line Items tab
3. Verify Content type is visible in left panel
4. Expand Content type
5. Confirm options load and Select All at top
6. Collapse filter",Content type is visible; expands/collapses; options and Select All at top display correctly
LF_LI_TC221 — Line Items Content type: Search,Fulfillment Console > Left Filters > Line Items > Per Filter > Content type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.contenttype.LF_LI_TC221_ContentType_SearchTest#tc221_contentType_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Content type
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_LI_TC421 — Line Items Content type: Select all,Fulfillment Console > Left Filters > Line Items > Per Filter > Content type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.contenttype.LF_LI_TC421_ContentType_SelectAllTest#tc421_contentType_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Content type
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_LI_TC621 — Line Items Content type: Table sync,Fulfillment Console > Left Filters > Line Items > Per Filter > Content type,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.contenttype.LF_LI_TC621_ContentType_TableSyncTest#tc621_contentType_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Content type
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_LI_TC821 — Line Items Content type: Scroll,Fulfillment Console > Left Filters > Line Items > Per Filter > Content type,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.contenttype.LF_LI_TC821_ContentType_ScrollTest#tc821_contentType_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Content type
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_LI_TC1021 — Line Items Content type: Active filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Content type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.contenttype.LF_LI_TC1021_ContentType_ActiveFiltersTest#tc1021_contentType_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select one option in Content type
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Content type
LF_LI_TC1121 — Line Items Content type: Clear filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Content type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.contenttype.LF_LI_TC1121_ContentType_ClearFiltersTest#tc1121_contentType_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select options in Content type
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
